iteration,level,test_reward,test_episode_length,test_successful
40000,0,-2.596187381955815,235,False
40000,0,-5.591090367331485,245,False
40000,0,-8.33766003097741,277,False
40000,0,-6.2491421774624625,243,False
40000,0,-5.461620327873149,244,False
40000,0,-6.1251423155669995,245,False
40000,0,-8.25147046279981,301,False
40000,0,-8.165105192356439,298,False
40000,0,-2.5779702138776788,263,False
40000,0,-6.054063992598425,245,False
40000,0,-3.3465308801934217,331,False
40000,0,-7.1042244435553545,217,False
40000,0,-2.2843068660740924,315,False
40000,0,-3.438098386833957,235,False
40000,0,-3.1390508327976674,318,False
40000,0,-7.366128267440448,254,False
40000,0,-8.20102522152731,254,False
40000,0,-7.840599097730934,252,False
40000,0,-3.5262796118728366,235,False
40000,0,-2.84148381553537,312,False
40000,0,-8.357618675500573,277,False
40000,0,-2.9075012679457215,311,False
40000,0,-8.226992856519487,321,False
40000,0,-3.529769538475206,286,False
40000,0,-2.4262398163740246,295,False
40000,0,-4.243227627002566,332,False
40000,0,-2.630583348529326,259,False
40000,0,-3.55882896915259,271,False
40000,0,-8.06170115855809,276,False
40000,0,-3.134053179518645,331,False
40000,0,-2.9547675379833884,314,False
40000,0,-6.807065671057886,244,False
40000,0,-4.5923870958245505,245,False
40000,0,-4.646398628027067,244,False
40000,0,-6.079453573590534,244,False
40000,0,-5.734171174312168,244,False
40000,0,-6.090016448096696,327,False
40000,0,-2.975984939084712,316,False
40000,0,-7.413862315790101,234,False
40000,0,-3.190515690713652,326,False
40000,0,-6.030191791191511,323,False
40000,0,-2.706261214210097,268,False
40000,0,-7.211632208343151,251,False
40000,0,-4.6765828442362825,245,False
40000,0,-4.580074962544822,244,False
40000,0,-8.21221665891987,310,False
40000,0,-6.448224283327272,244,False
40000,0,-4.586762882604107,244,False
40000,0,-2.743368097805712,243,False
40000,0,-5.9648270575970415,245,False
100000,0,-8.41304828870988,468,False
100000,0,-8.246339177267604,298,False
100000,0,-6.574403052256043,256,False
100000,0,-8.19620303246705,333,False
100000,0,-7.7284038196302,260,False
100000,0,-7.7012105252706515,251,False
100000,0,-5.663747575778098,391,False
100000,0,-6.490180820288096,244,False
100000,0,-6.334899884089826,244,False
100000,0,-6.373815864596775,253,False
100000,0,-7.773767942408739,252,False
100000,0,-7.525832844387883,611,False
100000,0,-7.83417398693571,286,False
100000,0,-8.10388137876866,273,False
100000,0,-6.3293507536394,249,False
100000,0,-7.3114524066702575,234,False
100000,0,-8.519192667676469,300,False
100000,0,-8.567415537236634,402,False
100000,0,-6.221064904233025,244,False
100000,0,-7.776127694726388,479,False
100000,0,-7.207486315967244,245,False
100000,0,-5.912228513548095,276,False
100000,0,-8.034013011350417,475,False
100000,0,-8.353656353422672,281,False
100000,0,-6.3242246533479065,244,False
100000,0,-6.434887002200918,244,False
100000,0,-6.234542078512046,288,False
100000,0,-6.300083939778331,244,False
100000,0,-6.725643903401927,244,False
100000,0,-8.20833660324247,291,False
100000,0,-6.090714712247993,244,False
100000,0,-7.349502612007381,289,False
100000,0,-8.711573500696028,460,False
100000,0,-7.180290840201533,306,False
100000,0,-6.081879020994032,244,False
100000,0,-8.862183161448508,712,False
100000,0,-6.513022251351018,244,False
100000,0,-8.080506798454415,271,False
100000,0,-8.506653543969989,351,False
100000,0,-8.135017448416196,275,False
100000,0,-4.150109688971918,451,False
100000,0,-7.6828073658799525,342,False
100000,0,-8.31530702797979,351,False
100000,0,-6.386891276745422,244,False
100000,0,-8.4176415008864,308,False
100000,0,-6.499189058376436,296,False
100000,0,-6.9923297051288325,244,False
100000,0,-8.428054323393377,297,False
100000,0,-6.553343104660977,244,False
100000,0,-8.19863777078837,540,False
160000,0,-8.242576374336723,405,False
160000,0,-6.673424476626527,281,False
160000,0,-7.2928890858023365,296,False
160000,0,-7.220593180125629,292,False
160000,0,-10.67861676597467,509,False
160000,0,-7.543283005866673,345,False
160000,0,-7.360528747026111,294,False
160000,0,-7.838603021028027,340,False
160000,0,-7.857198779337582,349,False
160000,0,-7.854890976374689,335,False
160000,0,-6.60939894102396,247,False
160000,0,-7.967569482465,434,False
160000,0,-8.112831594679585,366,False
160000,0,-8.558202795300831,472,False
160000,0,-8.390520236239052,440,False
160000,0,-8.336563559684535,440,False
160000,0,-7.467632016530905,443,False
160000,0,-7.410284832912765,391,False
160000,0,-7.167829620445323,555,False
160000,0,-6.87891992795641,280,False
160000,0,-8.248251328196437,426,False
160000,0,-7.6312331901755925,320,False
160000,0,-8.344551974685158,416,False
160000,0,-8.016833932147787,378,False
160000,0,-7.927733866596441,339,False
160000,0,-6.610495218680776,562,False
