iteration,level,test_reward,test_episode_length,test_successful
40000,0,-2.383810952408227,235,False
40000,0,-6.536812028275016,244,False
40000,0,-6.712434004602296,243,False
40000,0,-3.6436065371350375,237,False
40000,0,-2.6975790048299264,234,False
40000,0,-6.286743617012885,247,False
40000,0,-6.552833200024349,243,False
40000,0,-3.916064995843371,236,False
40000,0,-2.6401663218348466,234,False
40000,0,-5.893048136885106,242,False
40000,0,-2.347220809336661,235,False
40000,0,-2.5819351819322094,234,False
40000,0,-5.85173556066637,242,False
40000,0,-3.6215002074634786,235,False
40000,0,-4.323670933023722,238,False
40000,0,-3.6321655964425403,236,False
40000,0,-6.474401756908932,245,False
40000,0,-3.7804595513411727,236,False
40000,0,-6.019391707398543,235,False
40000,0,-2.545162131100623,235,False
40000,0,-3.3930921239448786,235,False
40000,0,-6.372544051066724,245,False
40000,0,-7.0440637674201625,243,False
40000,0,-3.584338537787459,235,False
40000,0,-6.134755476720629,246,False
40000,0,-5.91530978321321,240,False
40000,0,-2.6028987880919994,236,False
40000,0,-6.1816466858625025,245,False
40000,0,-2.46666259906325,234,False
40000,0,-6.053645023121945,235,False
40000,0,-6.414084208336174,245,False
40000,0,-2.6392637895461,236,False
40000,0,-5.772366255034624,238,False
40000,0,-5.9209919516578555,236,False
40000,0,-5.537957758880063,241,False
40000,0,-5.725971433623652,237,False
40000,0,-2.5464581453146136,235,False
40000,0,-6.0320891780916766,238,False
40000,0,-2.6190527058946294,235,False
40000,0,-2.5227054635168464,234,False
40000,0,-5.749884053550023,238,False
40000,0,-2.5871684694761683,234,False
40000,0,-5.968837504702157,236,False
40000,0,-5.699196948012331,239,False
40000,0,-2.519410802955733,234,False
40000,0,-6.07125019370444,238,False
40000,0,-6.745923285078229,244,False
40000,0,-6.212233985246009,247,False
40000,0,-2.6078171820410954,235,False
40000,0,-6.17400070479577,236,False
100000,0,-8.217089578174441,245,False
100000,0,-7.925107724670096,280,False
100000,0,-8.188416448662391,247,False
100000,0,-8.436235462084491,269,False
100000,0,-7.552073704855099,349,False
100000,0,-8.849933066018716,308,False
100000,0,-8.151013625036828,297,False
100000,0,-7.742460215514003,325,False
100000,0,-7.411551831119947,366,False
100000,0,-7.792712098572447,247,False
100000,0,-5.25635968384301,492,False
100000,0,-8.059908481950128,412,False
100000,0,-5.871946264564569,300,False
100000,0,-7.49139692410637,301,False
100000,0,-7.356677492757607,631,False
100000,0,-8.04254427642185,487,False
100000,0,-7.760503646128946,263,False
100000,0,-7.995965749565798,413,False
100000,0,-7.390065356809259,326,False
100000,0,-7.0435687029735154,326,False
100000,0,-8.10038581872571,289,False
100000,0,-8.40262329691625,285,False
100000,0,-6.446172737240966,300,False
100000,0,-7.371843480600127,303,False
100000,0,-7.7435399714668725,335,False
100000,0,-1.7655606567886757,546,False
100000,0,-8.168003225376951,445,False
100000,0,-8.423736921049953,303,False
100000,0,-7.584080289786936,317,False
100000,0,-8.130182177899252,262,False
100000,0,-8.133162054449794,313,False
100000,0,-7.932977663891565,360,False
100000,0,-8.176956049267476,284,False
100000,0,-7.78883633192292,227,False
100000,0,-8.014737535398597,421,False
100000,0,-7.047124055773896,384,False
100000,0,-8.821826415272643,306,False
100000,0,-8.720602907634513,285,False
100000,0,-8.183813456516768,319,False
100000,0,-6.91478674811912,304,False
100000,0,-7.996918874268374,403,False
100000,0,-9.023784596413748,304,False
100000,0,-8.41711032671211,288,False
100000,0,-7.849461654332444,228,False
100000,0,-9.045304372610946,286,False
100000,0,-8.663689327602437,310,False
100000,0,-8.311747614713813,374,False
100000,0,-8.870166269590133,297,False
100000,0,-7.500957020202922,310,False
100000,0,-7.760292857572788,274,False
160000,0,-7.2049322983949065,331,False
160000,0,-7.349037380935456,439,False
160000,0,-7.210799502426804,418,False
160000,0,-6.321179511241899,325,False
160000,0,-7.385357512373906,420,False
160000,0,-7.804765007835903,498,False
160000,0,-7.181486306675954,431,False
160000,0,-7.155044754229954,411,False
160000,0,-7.295770807612289,410,False
160000,0,-2.2220395545464937,543,False
160000,0,-7.093911316355929,306,False
160000,0,-8.052011855020076,521,False
160000,0,-7.016147483230803,403,False
160000,0,-7.109794453630472,383,False
160000,0,-7.615285103647653,387,False
160000,0,-7.069757507902627,433,False
160000,0,-6.78300676191189,382,False
160000,0,-7.46954832533889,416,False
160000,0,-7.19892473627492,482,False
160000,0,-8.074143956518352,532,False
160000,0,-7.483643750473693,478,False
160000,0,-7.094814064161545,471,False
160000,0,-7.308800957048641,472,False
160000,0,-3.989831736626541,551,False
160000,0,-7.3391265830281,476,False
160000,0,-7.837363939463388,449,False
160000,0,-7.691794125816904,483,False
160000,0,-7.216750595317296,355,False
160000,0,-7.001281840099293,447,False
160000,0,-7.466500292188611,437,False
160000,0,-7.4505576848840995,421,False
160000,0,-7.638629280044237,471,False
160000,0,-6.994086016213721,420,False
160000,0,-7.420031968001563,421,False
160000,0,-6.99581151638095,365,False
160000,0,-3.5189253802589024,499,False
160000,0,-7.380690734176579,485,False
160000,0,-7.362704542671806,422,False
160000,0,-6.848408403319116,482,False
160000,0,-7.090561441167676,351,False
160000,0,-7.527997215896445,470,False
160000,0,-7.112725186166541,383,False
160000,0,-6.869799442868102,288,False
160000,0,-7.6311997445579145,432,False
160000,0,-4.232495180768879,556,False
160000,0,-6.959498001716838,501,False
160000,0,-6.719020391049583,367,False
160000,0,-6.570801663955246,357,False
160000,0,-7.690042617021456,443,False
160000,0,-7.631208689932243,458,False
220000,0,-1.3790336450981893,546,False
220000,0,-7.22271696661016,390,False
220000,0,-1.1072202160644014,557,False
220000,0,-1.2575653414847583,544,False
220000,0,-7.341101510160707,346,False
220000,0,-7.466412103105188,397,False
220000,0,-6.630501752572198,297,False
220000,0,-7.4626004291208305,502,False
220000,0,-7.5859047865480065,392,False
220000,0,-6.786718307893965,315,False
220000,0,-0.958243303570224,547,False
220000,0,-0.8315990706937157,514,False
220000,0,10.18154521244039,882,True
220000,0,-1.4568953348508924,533,False
220000,0,-7.617400964219678,483,False
220000,0,10.263529731516105,858,True
220000,0,-1.5511128260831182,542,False
220000,0,10.85108535058135,943,True
220000,0,-7.289497186557728,353,False
220000,0,-7.497975900151387,394,False
220000,0,9.934646365931107,871,True
220000,0,-7.482127503684846,500,False
220000,0,-1.1669301228904772,539,False
220000,0,-0.8260438266083742,540,False
220000,0,-6.9358657454438415,305,False
220000,0,10.25414301235917,731,True
220000,0,-0.8789573748554588,517,False
220000,0,-0.6769939620216275,504,False
220000,0,-0.9904179723977162,516,False
220000,0,-6.987535624511615,380,False
220000,0,10.493982090881476,856,True
220000,0,-0.618741800964202,500,False
220000,0,-1.1717757889180298,547,False
220000,0,-1.3856480182957165,550,False
220000,0,-7.020623323147056,386,False
220000,0,10.053673031497352,783,True
220000,0,9.956313939037196,841,True
220000,0,-7.185528528395753,386,False
220000,0,-1.0306457339041033,515,False
220000,0,-7.41826995827326,344,False
220000,0,9.852116311034932,858,True
220000,0,-7.227308829288596,326,False
220000,0,-7.546086507456881,402,False
220000,0,-0.7900605478361311,509,False
220000,0,9.939272900325596,814,True
220000,0,-7.2887948072871005,330,False
220000,0,-6.567238004060164,300,False
220000,0,-6.783640856486805,306,False
220000,0,-6.577541682211346,282,False
220000,0,-7.836201058577784,488,False
280000,0,9.889548526406449,739,True
280000,0,-0.9529736186053964,342,False
280000,0,-6.954782584930026,411,False
280000,0,-3.981076390789357,443,False
280000,0,-1.4478305054785718,561,False
280000,0,-1.6640032592358478,548,False
280000,0,-1.7957617651009472,535,False
280000,0,-2.014186159328722,349,False
280000,0,-1.6896616253751373,510,False
280000,0,-1.9512036218215882,523,False
280000,0,-3.0323232801477853,581,False
280000,0,-1.752975572859437,534,False
280000,0,-2.2183021335831485,346,False
280000,0,-1.549377286891774,562,False
280000,0,-1.6532946713761383,540,False
280000,0,-0.5207561850300515,538,False
280000,0,-1.0564508789577274,347,False
280000,0,-4.987626635286378,371,False
280000,0,9.945822157574465,707,True
280000,0,-1.1270126404022602,531,False
280000,0,-1.5943895340693428,469,False
280000,0,-0.8644802292980036,551,False
280000,0,-1.9230287506393382,497,False
280000,0,-1.0103195944978784,595,False
280000,0,-1.7614687050929008,531,False
280000,0,-6.735082164724606,321,False
280000,0,-1.2338829036671695,550,False
280000,0,-1.2613337740894717,503,False
280000,0,-1.8212826314668362,485,False
280000,0,-1.7244523616419674,543,False
280000,0,-1.2098141132025555,552,False
280000,0,-2.0493548063554257,484,False
280000,0,-1.4274228011763146,384,False
280000,0,-1.9885061199471241,523,False
280000,0,-1.1288323598769678,439,False
280000,0,-2.087349909942735,501,False
280000,0,-1.8093126396776171,481,False
280000,0,-2.118180307177196,456,False
280000,0,-4.419545496337205,545,False
280000,0,-7.094223772049075,361,False
280000,0,-1.2268209535646932,441,False
280000,0,-4.505659442394636,377,False
280000,0,-1.4655525538951284,524,False
280000,0,-1.5297337891231095,557,False
280000,0,9.9715616236053,668,True
280000,0,-2.102582510777243,470,False
280000,0,-1.8926247952384978,398,False
280000,0,-1.2715944491592182,498,False
280000,0,-1.7389109805694176,538,False
280000,0,-1.0087774610353213,594,False
340000,0,10.490621419351408,568,True
340000,0,-0.9562215992792644,470,False
340000,0,-1.104943526775763,436,False
340000,0,-0.5795944581711021,488,False
340000,0,-1.407045214752754,441,False
340000,0,-0.758309677834818,477,False
340000,0,-0.7308407173705606,480,False
340000,0,-0.8452353237752093,476,False
340000,0,-0.7346299275591983,465,False
340000,0,-0.912087979045479,449,False
340000,0,-1.4709821957250533,438,False
340000,0,-1.1502610417442412,439,False
340000,0,-0.7294062541393329,453,False
340000,0,-0.7685425371531316,352,False
340000,0,-1.170723422244116,464,False
340000,0,-0.8658953437105656,468,False
340000,0,-1.2788290065897965,469,False
340000,0,10.725841190771039,578,True
340000,0,-0.2623211757951434,328,False
340000,0,-1.0608831134163976,475,False
340000,0,-0.8219778622260017,475,False
340000,0,-2.9891219284943262,365,False
340000,0,-0.8879852059918234,482,False
340000,0,-1.4100614297952374,385,False
340000,0,-3.5806961887790623,346,False
340000,0,-0.9523055275840365,474,False
340000,0,-1.3089510033465632,451,False
340000,0,-0.8531897381716307,479,False
340000,0,-1.606910141621535,449,False
340000,0,-1.1087266301788183,424,False
340000,0,-0.7915424793971959,465,False
340000,0,-0.9079028813188619,481,False
340000,0,-3.0418698835258,429,False
340000,0,-1.633339184122775,419,False
340000,0,-1.3761678431268383,440,False
340000,0,-0.9804779882735695,456,False
340000,0,-1.0331595144166563,454,False
340000,0,-0.6375938515934996,459,False
340000,0,-0.889487283353986,328,False
340000,0,-1.50433505020071,360,False
340000,0,10.72761482730897,536,True
340000,0,-0.9016220229046004,474,False
340000,0,-0.7119915380277568,481,False
340000,0,-1.206949349539236,460,False
340000,0,-0.9469418199123035,464,False
340000,0,-1.070843678606612,471,False
340000,0,-1.483435694428117,451,False
340000,0,-1.0106970851360273,459,False
340000,0,-0.7568187284417293,445,False
340000,0,-1.0422935653146506,460,False
400000,0,-1.2185057690517622,506,False
400000,0,10.401626168391306,547,True
400000,0,-2.809629684220554,440,False
400000,0,-1.553124975486909,435,False
400000,0,-0.49573121310534213,516,False
400000,0,-0.6838103293828972,512,False
400000,0,-1.0275471446369275,447,False
400000,0,-0.8221951063464855,444,False
400000,0,10.94277600062625,585,True
400000,0,-2.5795323401340795,430,False
400000,0,-1.323091130593099,472,False
400000,0,10.664799264073936,497,True
400000,0,-2.629541729705851,432,False
400000,0,-1.4843922081139294,426,False
400000,0,-0.8962481086472924,496,False
400000,0,-0.764330030673167,509,False
400000,0,-1.0118125789677408,473,False
400000,0,-0.7514160932522213,514,False
400000,0,-0.6894106909110896,349,False
400000,0,-0.17209653884730614,461,False
400000,0,-1.423804570033431,489,False
400000,0,-0.3089527739985647,524,False
400000,0,-1.4294061650901138,505,False
400000,0,-1.6375100252975037,462,False
400000,0,-0.80078338653885,387,False
400000,0,-0.333737702952028,522,False
400000,0,-0.5077294869129759,521,False
400000,0,-1.1452658594044771,503,False
400000,0,10.365285727255436,549,True
400000,0,-1.2447543910350065,501,False
400000,0,-1.4161114474665784,493,False
400000,0,10.608432244924481,579,True
400000,0,-1.120074622642199,385,False
400000,0,-1.4815723193449433,465,False
400000,0,-2.7034329882765182,411,False
400000,0,-1.1701693523668861,377,False
400000,0,10.542945990643572,486,True
400000,0,10.499382279558263,551,True
400000,0,-0.4413076480983915,512,False
400000,0,-0.6890355427240018,512,False
400000,0,-0.8890332035707612,506,False
400000,0,-0.7720583632862064,412,False
400000,0,10.732000222870008,578,True
400000,0,-0.845571150922551,511,False
400000,0,-0.5358853722520835,525,False
400000,0,-0.6834975642891619,441,False
400000,0,-1.0550695781670487,509,False
400000,0,-0.5265064735960502,515,False
400000,0,-0.7732953008903174,429,False
400000,0,-0.84204402609474,513,False
441408,1,10.388192923852234,603,True
441408,1,-1.125723003077318,528,False
441408,1,-0.9650107541727282,554,False
441408,1,10.969526199642463,612,True
441408,1,-1.0748982803816682,532,False
441408,1,0.2719095902516638,599,False
441408,1,10.684411750204141,661,True
441408,1,-1.1061231530075553,520,False
441408,1,-1.6334401977350361,413,False
441408,1,-1.5036730405282297,489,False
441408,1,10.625127522430185,604,True
441408,1,-1.45529319291694,515,False
441408,1,-4.057563664409194,400,False
441408,1,-3.613893741558795,441,False
441408,1,10.730510900169474,608,True
441408,1,-1.0715280309014168,539,False
441408,1,-1.3296761329001252,503,False
441408,1,-0.9323671540890102,537,False
441408,1,-1.649178916454596,400,False
441408,1,-1.1552662170341446,531,False
441408,1,-1.0944270462442234,534,False
441408,1,0.30208585657518566,566,False
441408,1,0.2712094599877414,566,False
441408,1,-0.6219679592522607,395,False
441408,1,-1.5907498209555022,427,False
441408,1,-1.1193224792506562,532,False
441408,1,-1.0148638769982299,531,False
441408,1,10.886736679501025,631,True
441408,1,10.901314441933703,702,True
441408,1,-0.9708526113951769,473,False
441408,1,-2.8369600299476563,405,False
441408,1,-1.0320119510353005,483,False
441408,1,-1.005948664024136,373,False
441408,1,10.991344399244976,682,True
441408,1,-0.9313627093811542,523,False
441408,1,-1.1350009513066328,427,False
441408,1,-0.9224906146714498,543,False
441408,1,-1.0090468067466967,554,False
441408,1,-3.518228992845379,445,False
441408,1,-0.5385159387323263,365,False
441408,1,10.908921366408357,709,True
441408,1,-1.2824765164019105,508,False
441408,1,-3.504689498767223,440,False
441408,1,-0.8820568126470005,565,False
441408,1,-0.8337225231865439,562,False
441408,1,-1.2407521569605264,510,False
441408,1,-1.507869673996939,379,False
441408,1,-1.0583840365932726,536,False
441408,1,11.328334771421291,622,True
441408,1,-0.9507589067013176,558,False
498752,2,-4.344552103173809,708,False
498752,2,11.255010128233158,496,True
498752,2,-0.8240841626888317,549,False
498752,2,-7.7725980680435,698,False
498752,2,-0.7070131397322986,523,False
498752,2,-0.7163513910348223,519,False
498752,2,-0.5398274852250595,510,False
498752,2,-3.8123538898763574,699,False
498752,2,-3.7916580043911012,719,False
498752,2,-0.55999548622254,480,False
498752,2,-7.2708994533525875,663,False
498752,2,9.693969515118594,719,True
498752,2,-7.402263182937595,675,False
498752,2,-4.25037815178327,693,False
498752,2,-7.113040405768976,662,False
498752,2,10.088744545215109,624,True
498752,2,-7.5433290364788945,710,False
498752,2,-4.321917277859548,704,False
498752,2,-7.156953120717282,654,False
498752,2,-7.612099453398848,689,False
498752,2,-4.287111143835846,693,False
498752,2,-0.22373806718063133,471,False
498752,2,-3.760495461088074,728,False
498752,2,-0.20037968609617632,454,False
498752,2,-0.13334376664452466,428,False
498752,2,-3.646358154937387,730,False
498752,2,-4.300971510132285,708,False
498752,2,-4.217904348501133,717,False
498752,2,-7.779623459472261,710,False
498752,2,-0.78780053289493,535,False
498752,2,-0.916673146139407,540,False
498752,2,-0.6578492716005213,508,False
498752,2,10.353000445532045,656,True
498752,2,-7.273037476800573,675,False
498752,2,10.309612809681262,641,True
498752,2,10.162025058809261,599,True
498752,2,-3.87649538410216,726,False
498752,2,11.408244689568916,484,True
498752,2,-4.07725951461568,715,False
498752,2,10.274867556901773,603,True
498752,2,-0.3856174691520621,468,False
498752,2,-0.7069814129475018,537,False
498752,2,-7.546582553280691,684,False
498752,2,-3.730421375954708,705,False
498752,2,10.581886316849335,636,True
