iteration,level,test_reward,test_episode_length,test_successful
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
40000,0,-1.7214156775519274,344,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
100000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
160000,0,-1.2300855014023218,228,False
