iteration,level,test_reward,test_episode_length,test_successful
40000,0,-3.7705597084170246,239,False
40000,0,-0.8363160613244934,225,False
40000,0,-3.5670684430403714,246,False
40000,0,-0.7960792923431492,225,False
40000,0,-0.7372927038468783,226,False
40000,0,-0.7931229186906665,225,False
40000,0,-0.7790989835663245,225,False
40000,0,-3.5119835018950845,239,False
40000,0,-0.6481421579706841,225,False
40000,0,-3.5871304636924473,241,False
40000,0,-3.1152445230601074,233,False
40000,0,-3.7330017278656373,230,False
40000,0,-0.7451160474075509,226,False
40000,0,-3.660708239415107,231,False
40000,0,-3.106058318455747,234,False
40000,0,-3.212883108959425,233,False
40000,0,-0.6899078431065317,226,False
40000,0,-3.741045450735795,238,False
40000,0,-3.688496798086069,242,False
40000,0,-0.6999219519853889,225,False
40000,0,-3.695743347871321,230,False
40000,0,-3.5389570816679283,232,False
40000,0,-3.7199492713664517,231,False
40000,0,-0.8542956399653054,225,False
40000,0,-3.5177037013096872,236,False
40000,0,-3.55757596373874,236,False
40000,0,-2.982319989298391,233,False
40000,0,-3.5228494871454252,237,False
40000,0,-0.7915981290143161,225,False
40000,0,-3.7855205987879095,250,False
40000,0,-3.742506528280809,232,False
40000,0,-0.8906820005581336,225,False
40000,0,-3.662854679103793,238,False
40000,0,-3.204024194378714,233,False
40000,0,-3.7637277397394606,238,False
40000,0,-3.7323738352656246,230,False
40000,0,-3.6983492479633897,231,False
40000,0,-3.7846984045881635,243,False
40000,0,-3.7685966451593993,238,False
40000,0,-0.7246757925079372,226,False
40000,0,-3.166104054894743,233,False
40000,0,-3.6216513284804974,238,False
40000,0,-1.1855997492200974,226,False
40000,0,-3.7682276403141595,238,False
40000,0,-3.7363892396910336,230,False
40000,0,-0.6891517302880092,226,False
40000,0,-0.8639080759001672,225,False
40000,0,-3.7331594568771567,236,False
40000,0,-3.527118891510521,237,False
40000,0,-3.7570354156280397,238,False
100000,0,-3.796521325110725,250,False
100000,0,-0.7745790650568147,226,False
100000,0,-3.7475247644906933,231,False
100000,0,-3.7471949913004994,236,False
100000,0,-0.7795776413521872,226,False
100000,0,-3.0275085264867965,233,False
100000,0,-3.6848372147963935,236,False
100000,0,-3.539298435403561,247,False
100000,0,-3.622135799962142,240,False
100000,0,-3.74962820381877,231,False
100000,0,-3.6842249623884515,238,False
100000,0,-3.6166548880928095,239,False
100000,0,-0.7004430620222508,226,False
100000,0,-3.5175116351576947,240,False
100000,0,-3.638899944689959,234,False
100000,0,-3.2430091604411526,234,False
100000,0,-0.09527443802834895,227,False
100000,0,-3.1903537663954413,233,False
100000,0,-3.012313354772558,234,False
100000,0,-3.6740331246613014,237,False
100000,0,-0.7342617130283373,226,False
100000,0,-0.6882442386913737,226,False
100000,0,-0.7177491265148075,226,False
100000,0,-3.763080699977151,238,False
100000,0,-0.8051737274930788,225,False
100000,0,-3.692562292700911,234,False
100000,0,-0.7005347124191889,226,False
100000,0,-0.12039772525414888,227,False
100000,0,-0.7635558017648871,225,False
100000,0,-3.5566451426890744,230,False
100000,0,-3.6402974326410407,230,False
100000,0,-0.8936402149319553,225,False
100000,0,-0.6169268409428417,225,False
100000,0,-3.494122560293846,230,False
100000,0,-3.7322879553350634,241,False
100000,0,-3.727754479686118,236,False
100000,0,-0.7421200197559346,225,False
100000,0,-3.7077293431555516,239,False
100000,0,-0.7743630833644655,225,False
100000,0,-3.6347305008353388,236,False
100000,0,-3.6086859280934034,238,False
100000,0,-0.770545829230294,226,False
100000,0,-3.8022392165691574,250,False
100000,0,-3.7260862550957725,239,False
100000,0,-0.6964765322239921,226,False
100000,0,-3.7889900574378017,249,False
100000,0,-3.673985140190705,234,False
100000,0,-0.7422334306092955,225,False
100000,0,-3.5300240043800963,244,False
100000,0,-3.7708949461127177,240,False
160000,0,-3.744093427036715,237,False
160000,0,-0.7283972372632582,225,False
160000,0,-3.5999243646803682,242,False
160000,0,-0.857890445807235,225,False
160000,0,-0.7360051758633522,226,False
160000,0,-3.512805755445863,239,False
160000,0,-0.75801066973723,225,False
160000,0,-0.701202259641059,226,False
160000,0,-1.3340352561551931,226,False
160000,0,-3.543378085029081,237,False
160000,0,-0.7456930509519979,226,False
160000,0,-3.719375202172101,235,False
160000,0,-3.710514506734353,230,False
160000,0,-0.7909705311023951,226,False
160000,0,-0.6278172413691199,225,False
160000,0,-3.756714658865116,233,False
160000,0,-0.8272355627709913,225,False
160000,0,-3.5058186959143884,232,False
160000,0,-3.719786296226845,234,False
160000,0,-2.986262373583531,233,False
160000,0,-3.5157587670057975,236,False
160000,0,-0.8780172833315957,225,False
160000,0,-0.7537506241776746,226,False
160000,0,-0.6715596269190238,226,False
160000,0,-0.7489843437977878,226,False
160000,0,-0.7098351979446973,225,False
160000,0,-3.699549256869541,237,False
160000,0,-0.6479814246300994,226,False
160000,0,-0.7378502857605317,226,False
160000,0,-0.6106177523734077,226,False
160000,0,-3.6880951883384303,235,False
160000,0,-3.7645978049669733,240,False
160000,0,-3.523813279758385,238,False
160000,0,-3.6268126120159554,236,False
160000,0,-0.753783084646537,226,False
160000,0,-3.7790998043200625,250,False
160000,0,-3.760362627019847,232,False
160000,0,-1.2172188838227367,226,False
160000,0,-0.10716273162481033,227,False
160000,0,-1.201311252913031,226,False
160000,0,-3.6105640081302615,234,False
160000,0,-0.7435742517902697,225,False
160000,0,-3.060292243032305,235,False
160000,0,-0.7741652818738365,225,False
160000,0,-3.5261175610783972,235,False
160000,0,-3.183209962529396,233,False
160000,0,-0.7728147720550687,226,False
160000,0,-3.5459838937129167,237,False
160000,0,-3.719400103884855,232,False
160000,0,-3.526530666407735,238,False
220000,0,-3.751173286367494,235,False
220000,0,-3.5251103674898587,238,False
220000,0,-3.5215910372997166,242,False
220000,0,-3.500131707370512,232,False
220000,0,-3.212063771326876,233,False
220000,0,-3.487903006192014,230,False
220000,0,-3.743558332535368,240,False
220000,0,-0.6038821009098552,226,False
220000,0,-3.513260723267659,240,False
220000,0,-3.2235558834548517,234,False
220000,0,-3.5272262184362275,238,False
220000,0,-0.8555200144105696,225,False
220000,0,-3.747306326074436,239,False
220000,0,-3.7054890176813915,236,False
220000,0,-0.7203009903472226,226,False
220000,0,-0.7137846956037968,226,False
220000,0,-3.6970419027226966,229,False
220000,0,-0.7308478147478474,225,False
220000,0,-0.814665635936154,225,False
